,0,summary
53381,12.95810859,05.07.33 J0090292  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB
53382,31.25804768,05.06.10 J0090292  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 398 85.7% INUSE SYSJOB
53383,4.208807705,05.06.07 J0090292  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 338 86.3% INUSE SYSJOB
53384,3.097094396,05.06.06 J0090292  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 328 86.6% INUSE SYSJOB
53385,9.54976294,05.06.08 J0090292  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 348 86.9% INUSE SYSJOB
53386,14.40083448,05.05.54 J0090292  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 123 89.1% INUSE SYSJOB
53387,34.95366676,08.06.25 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12)
53388,4.844256396,"20.29.31 S0093009  +EYUPN0005W CIP1MM31 Notify created for SAM, Context=CPLEXBBS, Target=CIP1KT32, Sev=HS, Event=!!SAMMAX, Text=MAXTASK at 20:29:31. -  BUFFER POOLS"
53389,3.190192428,21.15.07 J0102699  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 28 DATASETS(MAX 32) SYSJOB
53390,1.281259965,21.15.07 J0102699  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB
53391,2.218810528,21.15.07 J0102699  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB
53392,2.818687565,21.13.55 J0102699  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 398 85.7% INUSE SYSJOB
53393,2.589441946,21.13.55 J0102699  _DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 398 85.7% INUSE SYSJOB changed depends on the type of DB2 utility that performed the - data changes and whether the Q subscription specifies that load - operations at the source table should
53394,2.920106823,21.13.53 J0102699  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 348 86.9% INUSE SYSJOB
53395,2.669609709,21.13.52 J0102699  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 338 86.3% INUSE SYSJOB
53396,2.909842206,21.13.52 J0102699  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 333 86.4% INUSE SYSJOB
53397,6.524131959,21.13.51 J0102699  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 328 86.6% INUSE SYSJOB
53398,29.06317431,21.13.53 J0102699  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 343 87.0% INUSE SYSJOB
53399,1.210441357,21.13.43 J0102699  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 123 89.1% INUSE SYSJOB
53400,1.385943188,21.11.40 J0102770 *IEF099I JOB NA100006 WAITING FOR DATA SETS
53401,1.138835618,21.04.10 J0102659  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB
53402,2.754899965,21.04.10 J0102659  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 21 DATASETS(MAX 32) SYSJOB
53403,35.55417351,21.04.10 J0102659  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB
53404,2.764098824,21.04.10 J0102659  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB
53405,2.699206,21.04.10 J0102659  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB
53406,2.708036089,"*22.58.56          *IEA480E 226E,SCU,MODERATE ALERT,MT=2107,SER=0385-51965, *REFCODE=CF12-16E0-0F56,SENSE=00901000 003C8F79 11500016 E00F560D *0500CAFD B808CF12 05104E03 F1000000"
53407,2.692183283,22.08.55 J0103307 *IEF099I JOB G01S663B WAITING FOR DATA SETS
53408,2.836070014,"01.56.13 CP2C           IOS080I 4DFB,70,TPC00021, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLICE.CADM.TRC00021"
53409,2.828318086,01.35.36 J0122082 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS
53410,3.36664487,01.24.19 CP2B J0058506 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS
53411,1.204453282,01.05.03 CP3B J0077450 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS
53412,1.157952077,"*02.56.18          *IXC585E STRUCTURE DSNDP01_GBP32K1 IN COUPLING FACILITY * BCC2C1, *PHYSICAL STRUCTURE VERSION D53EF9A7 F48BFEC0, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       TOTAL"
53413,1.189226373,02.54.19 S0093013 *DSNB319A  -DP31 DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP32K1-SEC
53414,1.197483901,02.40.56 CP2B J0089480 *IEF099I JOB C4CARD00 WAITING FOR DATA SETS
53415,1.163485643,02.39.04 CP3B J0088325 *IEF099I JOB DEDPIN31 WAITING FOR DATA SETS
53416,1714.652637,02.15.02 CP3A J0082925 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS
53417,3.72408515,02.06.05 J0124506 *IEF099I JOB G01S506B WAITING FOR DATA SETS
53418,9.706531612,02.05.04 J0124498 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS
53419,3.597835527,"03.43.10 CP2C           IOS080I 24B7,C6,ZZ224101, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.INVM.UL874101"
53420,3.841606276,04.28.03 J0136267 *IEF099I JOB G0FSP050 WAITING FOR DATA SETS
53421,2.936681694,05.22.18 S0093383  BSSTRGRUPS1 SEV=WAR CP1D SG: SGIMGDP CURRENT: 86.40 (Enabled%Full >= 85)
53422,14.55273459,05.17.13 J0137348 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS
53423,10.68366416,05.06.23 J0137006  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB
53424,4.18328467,05.06.23 J0137006  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 28 DATASETS(MAX 32) SYSJOB
53425,4.350367385,05.06.23 J0137006  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB
53426,3.700776609,05.05.16 J0137006  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 398 85.7% INUSE SYSJOB
53427,3.051428476,05.05.14 J0137006  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 343 87.0% INUSE SYSJOB
53428,2.974672022,05.05.13 J0137006  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 328 86.6% INUSE SYSJOB
53429,9.845059833,05.05.13 J0137006  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 333 86.4% INUSE SYSJOB
53430,4.278416922,05.05.14 J0137006  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 338 86.3% INUSE SYSJOB
53431,7.022230049,05.05.05 J0137006  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 123 89.1% INUSE SYSJOB
53432,3.342178249,05.04.10 J0137148  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB
53433,1.365820029,05.04.10 J0137148  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB
53434,1.909649098,05.04.10 J0137148  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB
53435,2.394681043,05.04.10 J0137148  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 21 DATASETS(MAX 32) SYSJOB
53436,2.771502261,05.04.10 J0137148  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB
53437,2.3632335,08.06.22 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12)
53438,2.313047864,"12.39.46 S0093009  +EYUPN0005W CIP1MM31 Notify created for SAM, Context=CPLEXBBS, Target=CIP1KT32, Sev=HS, Event=!!SAMMAX, Text=MAXTASK at 12:39:46."
53439,2.304034722,"12.39.46 S0093009  _EYUPN0005W CIP1MM31 Notify created for SAM, Context=CPLEXBBS, Target=CIP1KT32, Sev=HS, Event=!!SAMMAX, Text=MAXTASK at 12:39:46."
53440,2.231972053,14.49.26 CP3A S0048551  BZMVJLOOPS0 SEV=WAR CP3B Jobname: BBWEB CURRENT DELAY CPU: 100.00 (%Use+Dly >= 90)
53441,2.738495392,16.21.07 CP3C S0048685  BZTPJSTRCS0 SEV=WAR ALL Jobname: EDGJSLU3 (CondCode > 4) OR (Abend Code <> '')         带库管理软件地址空间及批量备份作业返回码监控
53442,1.238326588,21.15.29 J0192620  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB
53443,1.247658605,21.15.29 J0192620  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB
53444,1.118825877,21.15.29 J0192620  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 28 DATASETS(MAX 32) SYSJOB
53445,1.114607774,21.14.17 J0192620  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 398 85.7% INUSE SYSJOB
53446,1.230960888,21.14.13 J0192620  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 333 86.4% INUSE SYSJOB
53447,6.463007752,21.14.15 J0192620  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 348 86.9% INUSE SYSJOB
53448,25.80200344,"21.14.13 J0192620  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 333 86.4% INUSE SYSJOB ""DP01_CAP3_TO_QMDD_HY1""). The handling of rows that are added or - changed depends on the type of DB2 utility that performed the - data changes and whether the Q subsc"
53449,25.80200344,21.14.14 J0192620  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 338 86.3% INUSE SYSJOB
53450,23.19886511,21.14.14 J0192620  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 343 87.0% INUSE SYSJOB
53451,9.292480545,21.14.03 J0192620  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 123 89.1% INUSE SYSJOB
53452,1.814225818,21.11.34 J0192688 *IEF099I JOB NA100006 WAITING FOR DATA SETS
53453,1.271811185,21.04.10 J0192578  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB
53454,1.373069571,21.04.10 J0192578  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB
53455,2.706265452,21.04.10 J0192578  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 21 DATASETS(MAX 32) SYSJOB
53456,2.266189498,21.04.10 J0192578  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB
53457,2.547995926,21.04.10 J0192578  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB
53458,40.02363319,"E2E:2018-12-24 22:21:13,440 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-12592: TNS:bad packet"
53459,2.526223685,22.20.50 J0193289 *IEF099I JOB G01S663B WAITING FOR DATA SETS
53460,2.664454078,23.56.48 S0093011  DSNR035I  -DP71 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = BOCHQP.DP71APPL.D56D6C935022 = 174366 -           PLAN
53461,2.615624142,23.18.05 J0001864 *IEF099I JOB EC046500 WAITING FOR DATA SETS
53462,3.37488021,00.37.15 J0005005 *IEF099I JOB SA040000 WAITING FOR DATA SETS
53463,1.163485643,00.15.25 CP3D S0166260  DNFO1709E 2018-12-24 16:15:25 BOCOUB DNF_O_FT MSIF transfer service determined that the session for SnF queue \bkchsess_rma\ is no longer - active: -  State or reason  : \Sw.SnF.SessionClosed\ -  Session ID
53464,1.189226373,00.15.25 CP3C S0166264  DNFO1709E 2018-12-24 16:15:25 BOCOUB DNF_O_FT MSIF transfer service determined that the session for SnF queue \bkchplpx_rma\ is no longer - active: -  State or reason  : \Sw.SnF.SessionClosed\ -  Session ID
53465,1.157952077,00.09.26 CP3D S0166260  DNFO1709E 2018-12-24 16:09:25 BOCOUB DNF_O_FT MSIF transfer service determined that the session for SnF queue \bkchqaqa_rma\ is no longer - active: -  State or reason  : \Sw.SnF.SessionClosed\ -  Session ID
53466,1.204453282,"SWIFTNet Connectivity error : <?xml version=""1.0""?>
<SwInt:WaitResponse><SwInt:WaitReference>
        <SwInt:SendReferenceVal>201494</SwInt:SendReferenceVal>
    </SwInt:WaitReference><SwInt:SwiftRequestRef>SNL53057-2018-12-24T16:06:13.22085972.1217069Z</"
53467,1.197483901,"SWIFTNet Connectivity error : <?xml version=""1.0""?>
<SwInt:WaitResponse><SwInt:WaitReference>
        <SwInt:SendReferenceVal>201705</SwInt:SendReferenceVal>
    </SwInt:WaitReference><SwInt:SwiftRequestRef>SNL53057-2018-12-24T16:05:10.23462330.1221562Z</"
53468,91.13949694,01.40.54 J0009981 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS
53469,3.690876312,01.34.24 CP2D J0127843 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS
53470,25.32832274,"01.19.57 CP2B           IOS080I 23F9,D3,UMC23500, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.JNAL.UPC20065.PR35"
53471,4.196007376,01.05.02 J0009258 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS
53472,3.932863296,01.05.02 J0009257 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS
53473,14.50174641,02.43.54 S0093536 *DSNB319A  -DP41 DSNB1CNE THERE IS A SHORTAGE OF SPACE *IN GROUP BUFFER POOL GBP32K1 GEN NOT SUPPORTED
53474,14.0584395,02.39.46 CP3C S0048685  BZTPJSTRCS0 SEV=WAR ALL Jobname: EDGJSLU3 (CondCode > 4) OR (Abend Code <> '')         带库管理软件地址空间及批量备份作业返回码监控
53475,13.5966196,02.39.15 J0024661 *IEF099I JOB G01S506B WAITING FOR DATA SETS
53476,287.1533728,02.27.42 J0022234 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS
53477,362.6280237,02.15.11 CP3A J0197675 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS
53478,3.391472352,03.09.31 CP3C S0048685  BZTPJSTRCS0 SEV=WAR ALL Jobname: EDGJSLU3 (CondCode > 4) OR (Abend Code <> '')         带库管理软件地址空间及批量备份作业返回码监控
53479,3.744298855,05.26.43 J0027995 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS
53480,10.60156926,05.22.18 S0093383  BSSTRGRUPS1 SEV=WAR CP1D SG: SGIMGDP CURRENT: 85.30 (Enabled%Full >= 85)
53481,2.627246084,05.07.30 J0027290  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 21 DATASETS(MAX 32) SYSJOB
53482,3.168214913,05.07.30 J0027290  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB
53483,9.82169786,05.07.30 J0027290  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 28 DATASETS(MAX 32) SYSJOB
53484,9.527779843,05.05.57 J0027290  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 398 85.7% INUSE SYSJOB
53485,3.33948167,05.05.51 J0027290  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 328 86.6% INUSE SYSJOB 333 86.4% INUSE
53486,3.465297917,05.05.53 J0027290  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 338 86.3% INUSE SYSJOB
53487,3.533336936,05.05.52 J0027290  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 333 86.4% INUSE SYSJOB
53488,9.313390063,05.05.55 J0027290  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 348 86.9% INUSE SYSJOB
53489,3.560693829,05.04.11 J0027348  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 24 DATASETS(MAX 32) SYSJOB
53490,6.859305031,05.04.11 J0027348  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB
53491,1.256369153,05.04.11 J0027348  +DBA:EISS BIG SEGMENT TS FOUND!CGEN048P HAS 20 DATASETS(MAX 32) SYSJOB
53492,2.163149332,05.04.11 J0027348  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 21 DATASETS(MAX 32) SYSJOB
53493,1.571724065,05.04.11 J0027348  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB
53494,2.784554154,08.06.28 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12)
53495,3.083251745,"11.28.23 S0092569  DSNB356I  -DP51 DSNB5SCO FOR GROUP BUFFER POOL GBP34, THE CONDITION THAT CAUSED THE PREVIOUS DSNB355I MESSAGE DOES NOT CURRENTLY EXIST. - PREVIOUS PAGE LEVEL   = 00D56E086CF1E4000000 11:23:51 DEC 25, 2018 - CURR"
53496,2.727667118,14.14.13 J0057169 *IEF099I JOB DBXZB    WAITING FOR DATA SETS
53497,2.72946588,15.14.43 J0065076 *IEF099I JOB SQLTMP   WAITING FOR DATA SETS
53498,2.617278121,2018-12-25 19:58:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec
53499,1.220434934,2018-12-25 19:58:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec
53500,1.212213903,"E2E:2018-12-25 19:57:55,561 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53501,1.226583378,"E2E:2018-12-25 19:59:13,858 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53502,1.104789836,"E2E:2018-12-25 19:59:10,013 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53503,1.109528356,"E2E:2018-12-25 19:58:10,011 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53504,6.493426014,"E2E:2018-12-25 19:58:55,565 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53505,14.15459388,"E2E:2018-12-25 19:58:43,857 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53506,5.075949772,"E2E:2018-12-25 19:57:40,009 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53507,4.516518137,"E2E:2018-12-25 19:57:25,560 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53508,10.33680399,"E2E:2018-12-25 19:58:25,563 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53509,10.33680399,"E2E:2018-12-25 19:58:13,855 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53510,2.386396926,"E2E:2018-12-25 19:58:40,012 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53511,2.521606525,"E2E:2018-12-25 19:57:43,854 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53512,2.272410461,"E2E:2018-12-25 19:59:17,213 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53513,2.293819616,"E2E:2018-12-25 19:57:47,196 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53514,2.389151923,"E2E:2018-12-25 19:58:47,198 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53515,2.638971766,"E2E:2018-12-25 19:58:17,197 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53516,2.326046796,"E2E:2018-12-25 19:56:47,193 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53517,1.976209192,"E2E:2018-12-25 19:56:55,558 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53518,1.982836274,"E2E:2018-12-25 19:57:13,852 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53519,2.568551754,"E2E:2018-12-25 19:55:40,003 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53520,2.45577659,"E2E:2018-12-25 19:55:43,848 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53521,2.632258593,"E2E:2018-12-25 19:57:17,194 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53522,2.224773745,"E2E:2018-12-25 19:55:47,191 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53523,2.337871387,"E2E:2018-12-25 19:56:10,005 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53524,2.471909723,"E2E:2018-12-25 19:56:13,850 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53525,2.353825797,"E2E:2018-12-25 19:56:17,192 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53526,2.318229963,"E2E:2018-12-25 19:56:43,851 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53527,2.367288432,"E2E:2018-12-25 19:56:40,006 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53528,2.566958769,"E2E:2018-12-25 19:57:10,007 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53529,2.167680878,"E2E: 19.59.27 CP3A S0018081  BPXM023I (STCTVLI) ILGDC08E:socket reconnect failed,ThreadId:1        端到端主机Log DC重连Socket失败，Log DC线程退出�?
2979,53540,2018-12-25 20:58:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec
2980,53541,2018-12-25 20:58:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec
2981,53542,E2E:2018-12-25 20:59:08"
53530,2.494254146,"E2E:2018-12-25 20:58:47,446 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53531,2.351151624,"E2E:2018-12-25 20:57:55,744 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53532,2.176801169,"E2E:2018-12-25 20:59:12,392 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53533,2.28369469,"E2E:2018-12-25 20:58:10,349 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53534,2.540177177,"E2E:2018-12-25 20:58:42,390 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53535,2.470434321,"E2E:2018-12-25 20:57:25,742 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53536,2.62059236,"E2E:2018-12-25 20:58:40,169 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53537,2.305318011,"E2E:2018-12-25 20:59:17,448 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53538,2.438415286,"E2E:2018-12-25 20:58:10,168 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53539,136.0890908,"E2E:2018-12-25 20:57:40,347 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53540,10.65615829,"E2E:2018-12-25 20:58:55,747 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53541,10.65615829,"E2E:2018-12-25 20:59:10,352 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53542,1.670019685,"E2E:2018-12-25 20:57:40,166 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53543,1.610873203,"E2E:2018-12-25 20:57:42,387 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53544,1.891324123,"E2E:2018-12-25 20:57:47,443 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53545,1.4133931,"E2E:2018-12-25 20:58:12,388 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53546,1.457181997,"E2E:2018-12-25 20:58:38,577 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53547,1.539569484,"E2E:2018-12-25 20:58:47,435 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53548,1.443460953,"E2E:2018-12-25 20:57:47,431 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53549,1.288038245,"E2E:2018-12-25 20:59:14,079 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53550,1.797678515,"E2E:2018-12-25 20:58:40,350 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53551,1.468556481,"E2E:2018-12-25 20:57:44,072 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53552,1.58800565,"E2E:2018-12-25 20:58:25,745 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53553,1.898263444,"E2E:2018-12-25 20:58:44,078 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53554,1.418722246,"E2E:2018-12-25 20:59:10,171 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53555,1.497243231,"E2E:2018-12-25 20:59:17,436 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53556,1.53500173,"E2E:2018-12-25 20:57:38,572 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53557,1.604006241,"E2E:2018-12-25 20:58:08,575 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53558,1.337571551,"E2E:2018-12-25 20:58:17,445 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53559,1.803160641,"E2E:2018-12-25 20:58:17,432 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53560,1.612128064,"E2E:2018-12-25 20:58:14,077 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53561,1.834326583,2018-12-25 20:56:02 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec
53562,1.670693783,"E2E:2018-12-25 20:56:47,440 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53563,1.491309098,"E2E:2018-12-25 20:57:14,070 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53564,1.9593698,"E2E:2018-12-25 20:56:14,067 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53565,1.448005833,"E2E:2018-12-25 20:55:40,342 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53566,1.725723821,"E2E:2018-12-25 20:56:38,569 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53567,1.519225842,"E2E:2018-12-25 20:56:25,739 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
53568,1.474835911,"E2E:2018-12-25 20:56:08,568 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed"
