,summary,risk,category,variance,CDFscore
808,".36.15 CP1D           IOS080I 45BB,4E,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.XGEN138C.I0001.A004",3.0,8,-0.7306023167152507,0.6375921375921376
809,"16  00.36.16 CP1E           IOS080I 437C,4E,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A034",2.0,8,-0.5290966974410352,0.46184419713831476
810,".36.16 CP1E           IOS080I 447D,4E,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A031",2.0,8,-0.5064702839489517,0.4056221997398468
811,".36.16 CP1E           IOS080I 4306,9A,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IPAIFP.J0001.A003",2.0,8,-0.5192800903509078,0.4355398178927591
812,".36.16 CP1E           IOS080I 437C,CA,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A034",2.0,8,-0.4828453866841185,0.3575661222720046
813,".36.16 CP1F           IOS080I 437C,9A,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A029",2.0,8,-0.48211105809246163,0.356120826709062
814,".36.25 CP1D           IOS080I 4306,4A,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A082",2.0,8,-0.5055085690957559,0.40352652117358
815,".36.25 CP1E           IOS080I 4308,EE,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A085",2.0,8,-0.5181904427828452,0.4325769619887267
816,".36.25 CP1E           IOS080I 4308,5D,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A085",2.0,8,-0.5181550924081315,0.43228790287613816
817,".36.25 CP1D           IOS080I 4306,4A,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A082 HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DS",1.0,8,-0.42313160834421465,0.216649804885099
818,".36.24 CP1F           IOS080I 4306,4A,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A002",2.0,8,-0.4863502001828864,0.3651539239774534
819,".36.24 CP1D           IOS080I 457C,5D,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 28          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A084",2.0,8,-0.5183425550527483,0.43315508021390375
820,".36.24 CP1F           IOS080I 4306,4E,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A002",2.0,8,-0.48638703336837,0.36522618875560053
821,".36.23 CP1F           IOS080I 457C,4E,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A013",2.0,8,-0.5123637117340829,0.418413065471889
822,"24  00.36.22 CP1D           IOS080I 4308,EE,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A006",2.0,8,-0.4969603591080864,0.3850267379679144
823,".36.21 CP1C           IOS080I 437C,4E,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IPAIFP.J0001.A033",2.0,8,-0.49091326027631127,0.3741870212458448
824,".36.22 CP1C           IOS080I 4308,9A,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A010",2.0,8,-0.5209368851979586,0.4400924989160283
825,".36.21 CP1D           IOS080I 4306,EE,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 40          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINCTP.J0001.A028",2.0,8,-0.4751311349664286,0.3421737245266657
826,".36.22 CP1E           IOS080I 4308,DA,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A035",2.0,8,-0.47473158256997566,0.3415233415233415
827,".36.22 CP1D           IOS080I 4308,DA,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A006",2.0,8,-0.47269210813411006,0.3363202774967481
828,".36.21 CP1C           IOS080I 447D,EE,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IPAIFP.J0001.A008",2.0,8,-0.4992812745308676,0.390302066772655
829,".36.22 CP1E           IOS080I 447D,DA,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A033",1.0,8,-0.46494660123197346,0.3182540829599653
830,"00.36.25 CP1D           IOS080I 4306,F9,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A082",2.0,8,-0.5100462187299151,0.4131377366671484
831,".36.25 CP1D           IOS080I 4306,F9,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A082",2.0,8,-0.5065771236075147,0.4058389940742882
832,".36.24 CP1C           IOS080I 457C,4A,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A022",2.0,8,-0.5239089686673895,0.4483306836248013
833,".36.24 CP1C           IOS080I 437C,4A,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A016",2.0,8,-0.5031921956833505,0.3988293105940165
834,".38.16 CP1D           IOS080I 45B8,5D,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A007",3.0,8,-0.7244717106668064,0.6363636363636364
835,".38.16 CP1D           IOS080I 45C6,CA,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A002",3.0,8,-0.7085666708593261,0.634484752131811
836,".38.16 CP1D           IOS080I 45C6,DA,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",3.0,8,-0.7613838079293036,0.6453967336320278
837,".38.16 CP1D           IOS080I 45C6,DA,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 00          DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A004",3.0,8,-0.7127327226621791,0.635062870356988
838,"01  00.38.29 CP1D           IOS080I 45C6,DA,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A002",3.0,8,-0.712154431153089,0.6348460760225466
839,".38.29 CP1D           IOS080I 45B8,EE,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 00          DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A007",3.0,8,-0.7299009132585352,0.637303078479549
840,".38.29 CP1D           IOS080I 45C6,5D,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A004",3.0,8,-0.7203905247986477,0.6357855181384593
841,".38.29 CP1D           IOS080I 45B8,5D,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A007",3.0,8,-0.7299465404955625,0.6373753432576962
842,".38.29 CP1D           IOS080I 45B8,EE,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",3.0,8,-0.7866217858829736,0.668738256973551
843,01.00.06 CP3D J0010967 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,3.0,0,-0.7565897028482875,0.6435901141783494
844,01.05.03 CP3B J0012086 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,3.0,0,-0.7542084650962352,0.6413499060557885
845,01.09.29 CP2A J0182015 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,3.0,0,-0.8037504502203185,0.6958375487787253
846,01.38.41 CP1C J0009302 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,3.0,0,-0.7866868030102993,0.6688827865298453
847,"01.48.52 CP2B           IOS080I 14BA,A4,RI12D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPTDS203.RI12C02D",52.0,8,-1.007287751094159,0.9807775690128632
848,47 *02.00.02 CP3B J0022488 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,3.0,0,-0.7927573152560018,0.6734354675531146
849,02.00.01 CP1C J0009435 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,3.0,0,-0.7557900404155983,0.6422893481717011
850,02.11.29 CP1E J0009514 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS,3.0,0,-0.7807563248598491,0.6611504552681023
851,02.15.02 CP3B J0024883 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,3.0,0,-0.7791897843113059,0.6594883653707183
852,03.18.42 CP1D J0009953 *IEF099I JOB G01S131B WAITING FOR DATA SETS,3.0,0,-0.8062939541403548,0.7041479982656453
853,03.45.59 CP1D S0124248  DSNR035I  -DP21 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS520000 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP21APPL.D4F12418BD93 = 140930 -,125.0,0,-1.0507907916876782,0.9921231391819627
854,04.01.12 CP1D S0124255 *DSNB319A  -DP61 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP3,72.0,0,-1.0400746930684401,0.9861251625957508
855,01 *04.31.22 CP3D J0044955 *IEF099I JOB DEDPDEU4 WAITING FOR DATA SETS,3.0,0,-0.7978231234644079,0.6811677988148577
856,05.04.13 CP1D J0027744  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,2,-0.389499405601722,0.14200028905911258
857,05.04.13 CP1D J0027744  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.0,2,-0.4194516793237848,0.20638820638820637
858,05.04.13 CP1D J0027744  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,2,-0.3931046491233945,0.15074432721491546
859,05.04.13 CP1D J0027744  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,2,-0.3922623873633988,0.1494435612082671
860,05.17.48 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 74.3% INUSE SYSJOB,3.0,5,-0.6018795952517872,0.6042780748663101
861,05.17.49 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.2% INUSE SYSJOB,3.0,5,-0.6672805254393968,0.6276918629859807
862,05.17.55 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 70.9% INUSE SYSJOB,3.0,5,-0.6852184502826473,0.6313773666714844
863,05.17.51 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 79.0% INUSE SYSJOB,3.0,5,-0.7236743658759652,0.6362913715854892
864,05.17.52 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 234 71.7% INUSE SYSJOB,3.0,5,-0.6968542719713386,0.632822662234427
865,05.17.53 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 76.0% INUSE SYSJOB,3.0,5,-0.7358963468599602,0.6378811967047261
866,05.19.05 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB,1.0,5,-0.4428019151343738,0.26506720624367686
867,05.19.06 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 87.7% INUSE SYSJOB,1.0,5,-0.44818962059332373,0.27749674808498337
868,AA  05.19.07 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB,2.0,5,-0.5899186923537456,0.594305535482006
869,05.19.09 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,2.0,5,-0.5142104452768141,0.4220985691573927
870,05.19.10 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 87.7% INUSE SYSJOB,1.0,5,-0.452514359108894,0.28696343402225755
871,05.19.11 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,1.0,5,-0.4606415155435359,0.30741436623789564
872,05.19.13 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 87.3% INUSE SYSJOB,1.0,5,-0.4616585954212537,0.3111721347015465
873,05.19.14 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 87.2% INUSE SYSJOB,1.0,5,-0.4330107224821152,0.24136435901141784
874,05.19.16 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 87.2% INUSE SYSJOB,1.0,5,-0.46606381127522506,0.32085561497326204
875,05.19.18 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB,2.0,5,-0.53744598777277,0.4858361034831623
876,05.19.19 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 87.6% INUSE SYSJOB,2.0,5,-0.5059134357169777,0.40410463939875707
877,05.19.21 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 87.7% INUSE SYSJOB,1.0,5,-0.4289643535792222,0.23110276051452522
878,05.19.23 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 718 87.3% INUSE SYSJOB,1.0,5,-0.46356080054183696,0.31558028616852146
879,05.19.22 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB,2.0,5,-0.5376884770024337,0.4867032808209279
880,05.21.08 CP1A S0041763  BZZFSUSGES0 SEV=WAR CP1D ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 80.09 (Usg% >= 80),30.0,0,-0.9590781284372654,0.9670472611649082
881,05.21.08 CP1A S0041763  BZZFSUSGES0 SEV=WAR CP1A ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 80.09 (Usg% >= 80),34.0,0,-0.9769184775567546,0.9710218239630004
882,05.21.08 CP1A S0041763  BZZFSUSGES0 SEV=WAR CP1B ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 80.09 (Usg% >= 80),31.0,0,-0.965621567162246,0.9679144385026738
883,05.21.08 CP1A S0041763  BZZFSUSGES0 SEV=WAR CP1E ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 80.09 (Usg% >= 80),30.0,0,-0.9596012827885393,0.9671917907212025
884,05.21.08 CP1A S0041763  BZZFSUSGES0 SEV=WAR CP1F ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 80.09 (Usg% >= 80),31.0,0,-0.9627240483149737,0.9673363202774967
885,05.21.08 CP1A S0041763  BZZFSUSGES0 SEV=WAR CP1C ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 80.09 (Usg% >= 80),30.0,0,-0.9580641756947946,0.9669749963867611
886,05.21.48 CP1C J0027681  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB,2.0,2,-0.5611031339582587,0.5509466685937274
887,AA  05.21.48 CP1C J0027681  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 24 DATASETS(MAX 32) SYSJOB,2.0,2,-0.5657800341753301,0.5596907067495303
888,05.35.01 CP1F J0030419 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,3.0,0,-0.7750511649416113,0.6552970082381847
889,06.05.24 CP1E J0031037 *IEF099I JOB A01S804B WAITING FOR DATA SETS,3.0,0,-0.7868216666309374,0.6689550513079925
890,13.14.29 CP1E S0182336  DNFO1033E 2018-09-17 05:14:29 BOCOU01 DNF_O_FT 31323031383039383612754 1362657211720943450927734.375  SAG returned error information with - the following parameters: 90-  Code    : 'Sw.Wfa.BCSError' -  Text,455.0,0,-1.0716367079975682,0.9979043214337332
891,07.40.25 CP3D S0098408  BSOEXTSPSS1 SEV=WAR CP3D Data Set: OPERZ.TWZP.APALL.D180905 EXTENTS = 11 (Exts > 10),23.0,0,-0.9010079927830767,0.9559907501083972
892,07.46.10 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),26.0,0,-0.9284169301574686,0.9611215493568435
893,08.06.23 CP2D S0189174  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 15 (Exts > 12),23.0,0,-0.9018303732839332,0.9560630148865443
894,"15.44.14 CP1D S0182330  DNIE4497E 2018-09-17 07:44:14 BOCOU01 SNDROUTING Exception without valid message ID; exception data: message catalog='BIPmsgs', error - number='2322', parameters='((22005)(-99999)( DB2 FOR OS/390  ODBC - DR",123.0,0,-1.0505992759928613,0.9919786096256684
895,15.44.14 CP1E S0182336  DNQK1006E 2018-09-17 07:44:14 BOCOU01  Message '34473102' was backed out.,361.0,0,-1.0687995764408993,0.9973262032085561
896,"E2E: 22.14.33 CP1E S0126441  BPXM023I (STCTVLI) ILGDC08E:socket reconnect failed,ThreadId:5        端到端主机Log DC重连Socket失败，Log DC线程退出。",900.0,0,-1.0854354127656094,0.9989882931059402
897,"E2E: 22.14.19 CP3A S0101289  BPXM023I (STCTVLI) ILGDC08E:socket reconnect failed,ThreadId:1        端到端主机Log DC重连Socket失败，Log DC线程退出。",845.0,0,-1.083883069212675,0.998916028327793
898,2018-09-17 22:14:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,82.0,0,-1.0451838463866316,0.9879317820494291
899,"E2E:2018-09-17 19:36:38,614 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.684529846540792,0.6311605723370429
900,"E2E:2018-09-17 19:35:56,912 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6795032851494096,0.6305824541118659
901,"E2E:2018-09-17 19:35:57,378 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6368636309169305,0.6182974418268536
902,"E2E:2018-09-17 19:36:51,943 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6656162144634739,0.6274028038733921
903,"E2E:2018-09-17 19:35:53,860 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6660376550964381,0.6276195982078335
904,"E2E:2018-09-17 19:37:06,907 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6650502401233633,0.6272582743170978
905,"E2E:2018-09-17 19:36:26,913 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5840807548019259,0.5872958520017344
906,"E2E:2018-09-17 19:36:21,941 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5881676436736404,0.5924266512501807
907,"E2E:2018-09-17 19:36:08,610 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6553044593485161,0.6249458014163897
908,"E2E:2018-09-17 19:36:23,862 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6555197932230377,0.6250180661945368
909,"E2E:2018-09-17 19:36:36,898 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6855775217013415,0.6315218962277785
910,"E2E:2018-09-17 19:36:27,379 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6369994821385407,0.618514236161295
911,"E2E:2018-09-17 19:35:51,940 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.651923509361915,0.624006359300477
912,2018-09-17 22:14:02 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,81.0,0,-1.0451051860380052,0.9877872524931348
913,21.04.10 CP1E J0088139  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,2,-0.39933677764744724,0.16331839861251626
914,21.04.10 CP1E J0088139  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1.0,2,-0.4005891618885361,0.16591993062581298
915,21.04.10 CP1E J0088139  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,2,-0.3966483284908804,0.15811533458592283
916,21.04.10 CP1E J0088139  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 21 DATASETS(MAX 32) SYSJOB,1.0,2,-0.40015527465574463,0.16498048850990027
917,21.13.14 CP1E J0088340 *IEF099I JOB NA100006 WAITING FOR DATA SETS,3.0,0,-0.7874716909949725,0.6696776990894638
918,21.14.51 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.5% INUSE SYSJOB,3.0,5,-0.6372335679290417,0.6188032952738836
919,21.14.51 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 79.8% INUSE SYSJOB,3.0,5,-0.6974765863175474,0.6329671917907213
920,21.14.50 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 74.7% INUSE SYSJOB,2.0,5,-0.5634342191430446,0.5557884087295852
921,08  21.14.53 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 71.1% INUSE SYSJOB,3.0,5,-0.6764215492332162,0.6297152767741003
922,21.14.52 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 234 71.8% INUSE SYSJOB,3.0,5,-0.6697653570461559,0.6280531868767163
923,21.14.52 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 76.8% INUSE SYSJOB,3.0,5,-0.7113944083134423,0.6347015464662523
924,"21.14.53 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 70.3% INUSE SYSJOB by utility ""LOAD SHRLEVEL NONE REPLACE"" was detected on table - ""NBANCS.TPFL"" for Q subscription ""DP01_CAP3_TO_QMDD_HS1_NTPFL"" - (receive queue ""QR.NI.SENDQ1.QPS1",753.0,0,-1.082167137695773,0.9987714987714987
925,21.14.53 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 70.3% INUSE SYSJOB,3.0,5,-0.6623950151413596,0.6264633617574794
926,21.15.24 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB,2.0,5,-0.5345664928719815,0.4776701835525365
927,21.15.25 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 87.7% INUSE SYSJOB,1.0,5,-0.46293888887439655,0.31442404971816734
928,21.15.23 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB,1.0,5,-0.45643814286593204,0.2973695620754444
929,21.15.24 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,2.0,5,-0.5253374854622053,0.4525220407573349
930,21.15.25 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,1.0,5,-0.46085651316184667,0.30813701401936694
931,21.15.23 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 87.7% INUSE SYSJOB,1.0,5,-0.45533527992607875,0.2941899118369707
932,"21.15.23 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB by utility ""LOAD SHRLEVEL NONE REPLACE"" was detected on table - ""NBANCS.CPTL"" for Q subscription ""DP01_CAP3_TO_QMDD_HS1_NCPTL"" - (receive queue ""QR.NI.SENDQ1.QPS1",647.0,0,-1.080338769902679,0.9985547044370574
933,21.15.28 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 87.6% INUSE SYSJOB,1.0,5,-0.4666842950182066,0.32222864575805754
934,21.15.26 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 87.2% INUSE SYSJOB,1.0,5,-0.4463053468953641,0.2732331261743026
935,01  21.15.27 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 87.2% INUSE SYSJOB,1.0,5,-0.46991520543689286,0.3293105940164764
