告警信息,所属类别,预估方差,CDF百分比,风险指数
01.21.17 CP2C J0186059 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,7,-0.759165572,0.716798277,3.529805572
01.06.32 CP2C J0198504 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,7,-0.759029799,0.71643934,3.525339039
02.00.03 CP3B J0041397 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,7,-0.758334508,0.716080402,3.520883795
02.00.03 CP3B J0150653 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,7,-0.758334508,0.716080402,3.520883795
01.36.29 CP1C J0192964 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,7,-0.758073646,0.715362527,3.512007005
06.05.01 CP1F S0001474 *IEF099I JOB DUMPXY   WAITING FOR DATA SETS,7,-0.757122117,0.715003589,3.507585374
02.15.11 CP3B J0153211 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.756983518,0.714644652,3.503174862
01.11.06 CP2C J0058673 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,7,-0.756711593,0.714285714,3.498775429
01.40.23 CP1C J0137033 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,7,-0.756638054,0.713926777,3.494387031
02.18.00 CP1E J0029289 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS,7,-0.756140253,0.713567839,3.490009628
01.50.21 CP1C J0083677 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,7,-0.755931931,0.713208902,3.485643179
02.00.13 CP1F J0040900 *IEF099I JOB G01S506B WAITING FOR DATA SETS,7,-0.755914405,0.712849964,3.481287642
02.00.05 CP3B J0187129 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,7,-0.754808929,0.712491027,3.476942976
02.00.05 CP3B J0096417 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,7,-0.754808929,0.712491027,3.476942976
01.41.04 CP1C J0081387 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,7,-0.754479655,0.711773151,3.468286097
".35.08 CP1D           IOS080I 45C6,4A,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A004",0,-0.754233185,0.711414214,3.463973802
01 *05.42.40 CP1C J0196373 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,7,-0.754148944,0.711055276,3.459672218
01.35.19 CP1C J0019172 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,7,-0.754148854,0.710696339,3.455381304
05.07.19 CP1C J0158023  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,8,-0.754080609,0.710337401,3.45110102
".35.08 CP1D           IOS080I 45C6,EE,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A004",0,-0.753023973,0.709978464,3.446831328
01.49.06 CP1C J0079348 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,7,-0.752534509,0.709619526,3.442572187
02.04.52 CP1E J0055314 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS,7,-0.75219031,0.709260589,3.438323559
"05.04.12 CP1C J0049198  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 77.7% INUSE SYSJOB , MAJNOD = CP1BXCE0",1,-0.752053103,0.708901651,3.434085405
05.17.53 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 76.0% INUSE SYSJOB,1,-0.751702052,0.708542714,3.429857687
06.05.01 CP1C S0001473 *IEF099I JOB DUMPXY   WAITING FOR DATA SETS,7,-0.751688256,0.708183776,3.425640365
02.00.02 CP1F J0183725 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.751587333,0.707824838,3.421433401
01.06.15 CP2D J0096036 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,7,-0.751249435,0.707465901,3.417236758
01.36.20 CP1C J0111261 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,7,-0.750954617,0.707106963,3.413050397
01.52.20 CP1C J0193026 *IEF099I JOB G01S506B WAITING FOR DATA SETS,7,-0.75054114,0.706748026,3.408874281
19.05.03 CP1E J0162881 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.7502057,0.706389088,3.404708372
02.15.06 CP3B J0100666 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.749688061,0.706030151,3.400552633
02.15.06 CP3B J0134411 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.749688061,0.705671213,3.396407026
01.55.03 CP1F J0194855 *IEF099I JOB G01S506B WAITING FOR DATA SETS,7,-0.749417242,0.705312276,3.392271514
".35.21 CP1D           IOS080I 45C6,5D,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A004",0,-0.748410592,0.704953338,3.388146061
01.00.08 CP3D J0119683 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.747873769,0.704594401,3.384030631
01.00.08 CP3D J0031794 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.747873769,0.704594401,3.384030631
01.00.08 CP3D J0050004 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.747873769,0.704594401,3.384030631
02.15.03 CP3B J0116231 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.747454464,0.703517588,3.371744107
02.15.03 CP3B J0043679 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.747454464,0.703517588,3.371744107
02.15.03 CP3B J0172541 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.747454464,0.703517588,3.371744107
02.15.03 CP3B J0050651 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.747454464,0.702440775,3.359546478
02.15.03 CP3B J0164176 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.747454464,0.702440775,3.359546478
"00.34.47 CP1E           IOS080I 447D,9A,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IEFTMP.J0001.A200",0,-0.747385695,0.7017229,3.351463637
02.23.00 CP1E J0075805 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS,7,-0.747139851,0.701363963,3.347436784
"15  00.35.21 CP1D           IOS080I 45C6,EE,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A002",0,-0.747102972,0.701005025,3.343419596
01.08.07 CP1C J0182261 *IEF099I JOB G01S506B WAITING FOR DATA SETS,7,-0.746650119,0.700646088,3.339412038
07.46.13 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.745944834,0.70028715,3.335414076
21.12.01 CP1C J0062504 *IEF099I JOB NA100006 WAITING FOR DATA SETS,7,-0.745476351,0.699928212,3.331425676
01.36.57 CP3C S0048685  BZCICSJOBS0 SEV=WAR ALL Jobname: SMFMRGCI (CondCode <> 0) OR (Abend Code <> ''),5,-0.745134973,0.699569275,3.327446802
".34.47 CP1F           IOS080I 457B,CA,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSGLDM.J0001.A001",0,-0.744891108,0.699210337,3.323477421
03.04.02 CP1F J0100879 *IEF099I JOB G01S506B WAITING FOR DATA SETS,7,-0.744781346,0.6988514,3.3195175
01.00.07 CP3D J0195658 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.744472711,0.698492462,3.315567004
01.00.07 CP3D J0013836 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.744472711,0.698492462,3.315567004
01.00.07 CP3D J0130772 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.744472711,0.698492462,3.315567004
01.00.07 CP3D J0157076 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.744472711,0.698492462,3.315567004
01.00.07 CP3D J0102264 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.744472711,0.697056712,3.299858601
02.57.43 CP1C S0177715  BZCICSJOBS0 SEV=WAR ALL Jobname: P1CICS (CondCode <> 0) OR (Abend Code <> ''),5,-0.744194835,0.696697775,3.29595473
".36.19 CP1D           IOS080I 430F,5D,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 83          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSLMTT.I0001.A002",0,-0.743894231,0.696338837,3.292060085
".35.08 CP1D           IOS080I 45C6,F9,DP2CDBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=ESSPRDDB.DSNDBD.DISSPRD.CGEN008P.I0001.A002",0,-0.743684792,0.695979899,3.288174633
00.01.00 CP1D J0023869 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.743085027,0.695620962,3.284298343
01.00.00 CP1D J0169306 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.743085027,0.695620962,3.284298343
01.24.01 CP1C J0062867 *IEF099I JOB G01S506B WAITING FOR DATA SETS,7,-0.740781091,0.694903087,3.276573114
01.05.04 CP1D J0182245 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.740265695,0.694544149,3.272724112
01.05.04 CP1D J0031832 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.740265695,0.694544149,3.272724112
01.05.04 CP1D J0085199 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.740265695,0.693826274,3.265053173
01.00.00 CP1E J0082825 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.738969714,0.693467337,3.261231172
01.00.00 CP1C J0100256 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.738109689,0.693108399,3.257418109
01.00.00 CP1C J0016603 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.738109689,0.693108399,3.257418109
01.00.00 CP1C J0062168 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.738109689,0.693108399,3.257418109
01.00.06 CP3D J0191866 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0010967 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0029921 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0138977 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0048413 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0085577 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0194425 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0104232 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0013395 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.692031587,3.246032232
01.00.06 CP3D J0176510 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.688801149,3.21234722
01.00.06 CP3D J0158779 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.688801149,3.21234722
01.00.06 CP3D J0068489 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.688801149,3.21234722
01.00.06 CP3D J0177247 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.688801149,3.21234722
01.00.06 CP3D J0086645 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,7,-0.73596351,0.688801149,3.21234722
00.36.01 CP1D J0027633 *IEF099I JOB G01S506B WAITING FOR DATA SETS,7,-0.735870455,0.687006461,3.193933681
01.05.03 CP1D J0100304 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.735460414,0.686647523,3.190276276
01.05.03 CP1D J0110559 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.735460414,0.686288586,3.186627238
01.05.03 CP1D J0174144 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.735460414,0.686288586,3.186627238
01.05.03 CP1D J0193864 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.735460414,0.686288586,3.186627238
01.05.03 CP1D J0077820 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.735460414,0.686288586,3.186627238
01.05.03 CP1D J0108231 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.735460414,0.686288586,3.186627238
01.05.03 CP1D J0191968 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.735460414,0.686288586,3.186627238
02.00.03 CP1F J0033304 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.735327166,0.684134961,3.16490711
".34.47 CP1F           IOS080I 457C,4A,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IEFTMP.J0001.A130",0,-0.734841122,0.683776023,3.161315843
22.28.33 CP3A S0048551  BZLOGDCALS4 SEV=WAR CP3D Jobname: CYTALGY2 (AvgFix >= 300),5,-0.734336932,0.683417085,3.157732716
".35.39 CP1F           IOS080I 457C,EE,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",0,-0.734043968,0.683058148,3.154157703
07.46.11 S0178179  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.733931717,0.68269921,3.150590775
02.00.01 CP3B J0131551 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,7,-0.733341276,0.682340273,3.147031906
02.00.01 CP3B J0171215 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,7,-0.733341276,0.681981335,3.143481068
02.00.01 CP3B J0077555 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS,7,-0.733341276,0.681981335,3.143481068
21.14.39 CP1F J0122972  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,8,-0.733270315,0.68126346,3.136403376
".34.47 CP1E           IOS080I 4308,4E,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IEFTMP.J0001.A188",0,-0.732421103,0.680904523,3.132876469
05.06.06 CP1E J0185025  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 21 DATASETS(MAX 32) SYSJOB,8,-0.731662711,0.680545585,3.129357484
05.35.01 CP1F J0030419 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,7,-0.731135418,0.680186648,3.125846396
01.00.52 CP1E J0186125 *IEF099I JOB G01S506B WAITING FOR DATA SETS,7,-0.729914304,0.67982771,3.122343178
05.03.33 CP1F J0182167  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 75.2% INUSE SYSJOB,1,-0.729427046,0.679468772,3.118847804
07.47.12 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.72924684,0.679109835,3.115360247
21.14.33 CP1D J0196440  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 76.0% INUSE SYSJOB,1,-0.729098028,0.678750897,3.111880481
07.46.12 CP1D S0178179  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.725640441,0.67839196,3.108408479
".36.19 CP1C           IOS080I 447A,CA,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSLMTT.I0001.A032",0,-0.724573057,0.678033022,3.104944217
01.05.02 CP1D J0082862 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.722021226,0.677674085,3.101487668
01.05.02 CP1D J0079076 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,7,-0.722021226,0.677315147,3.098038806
01.00.04 CP1E J0188455 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.721813934,0.67695621,3.094597606
01.00.03 CP1F J0077758 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.72175448,0.676597272,3.091164042
02.15.01 CP3B J0062381 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.721717723,0.676238335,3.087738089
02.15.01 CP3B J0080274 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.721717723,0.676238335,3.087738089
02.15.01 CP3B J0045458 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.721717723,0.676238335,3.087738089
02.15.01 CP3B J0009594 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.721717723,0.676238335,3.087738089
02.15.01 CP3B J0117711 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.721717723,0.676238335,3.087738089
02.15.01 CP3B J0138111 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,7,-0.721717723,0.676238335,3.087738089
05.05.35 CP1C J0049198  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,8,-0.720583518,0.674084709,3.067340792
05.06.42 CP1E J0070296  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 21 DATASETS(MAX 32) SYSJOB,8,-0.720235378,0.673725772,3.063967413
01.00.01 CP1F J0166463 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.72009393,0.673366834,3.060601447
00.01.01 CP1F J0074386 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.72009393,0.673007897,3.057242867
"05.04.05 CP1F J0187087  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 87.7% INUSE SYSJOB FRIDAY, OCTOBER 5, 2018",3,-0.719177114,0.672648959,3.053891651
07.46.14 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.718824367,0.672290022,3.050547774
05.06.06 CP1E J0185025  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,8,-0.718029067,0.671931084,3.047211211
07.46.15 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.717899386,0.671572146,3.043881939
07.46.15 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.717899386,0.671572146,3.043881939
07.46.15 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.717899386,0.671572146,3.043881939
05.04.12 CP1C J0049198  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 126 73.2% INUSE SYSJOB,1,-0.717178485,0.670495334,3.033937631
01.00.03 CP1C J0123238 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.716384944,0.670136396,3.030637284
01.05.05 CP3B J0031064 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.715785527,0.669777459,3.027344111
01.05.05 CP3B J0195388 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.715785527,0.669777459,3.027344111
01.05.05 CP3B J0141418 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.715785527,0.669059584,3.020779188
00.01.01 CP1C J0103522 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.714855987,0.668700646,3.017507392
21.14.52 CP1E J0148460  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB,8,-0.712465238,0.668341709,3.014242675
".34.47 CP1F           IOS080I 457C,DA,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IEFTMP.J0001.A014",0,-0.711386528,0.667982771,3.010985016
01.05.04 CP3B J0124010 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.709753445,0.667623833,3.00773439
01.05.04 CP3B J0105429 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.709753445,0.667623833,3.00773439
21.15.24 CP1F J0176429  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 24 DATASETS(MAX 32) SYSJOB,8,-0.708981475,0.666905958,3.001254149
02.00.01 CP1F J0194690 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.708213321,0.666547021,2.998024489
00.01.02 CP1F J0129792 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.708213321,0.666188083,2.994801772
05.07.19 CP1C J0158023  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 21 DATASETS(MAX 32) SYSJOB,8,-0.708187914,0.665829146,2.991585977
02.00.01 CP1D J0088016 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.707867333,0.665470208,2.98837708
21.14.39 CP1F J0122972  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 21 DATASETS(MAX 32) SYSJOB,8,-0.707679877,0.665111271,2.985175059
01.05.06 CP3B J0069472 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.707656588,0.664752333,2.981979893
07.46.12 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.70672526,0.664393396,2.97879156
05.08.19 CP1C J0010035  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 24 DATASETS(MAX 32) SYSJOB,8,-0.706490394,0.664034458,2.975610037
05.06.42 CP1E J0070296  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,8,-0.705905305,0.66367552,2.972435304
01.05.03 CP3B J0131894 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.705381194,0.663316583,2.969267337
01.05.03 CP3B J0192995 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.705381194,0.662957645,2.966106116
01.05.03 CP3B J0012086 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.705381194,0.662957645,2.966106116
01.05.03 CP3B J0140129 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.705381194,0.662957645,2.966106116
01.05.03 CP3B J0049553 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.705381194,0.662957645,2.966106116
01.05.03 CP3B J0014387 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.705381194,0.662957645,2.966106116
01.05.03 CP3B J0087603 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.705381194,0.662957645,2.966106116
01.05.03 CP3B J0158318 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.705381194,0.662957645,2.966106116
05.17.51 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 79.0% INUSE SYSJOB,1,-0.70532899,0.660445083,2.944164647
21.15.17 CP1F J0013954  +DBA:BANCS BIG SEGMENT TS FOUND!TSLMVU HAS 20 DATASETS(MAX 32) SYSJOB,8,-0.705112278,0.660086145,2.941056623
01.05.01 CP3B J0032782 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.704448908,0.659727207,2.937955154
01.05.01 CP3B J0178225 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.704448908,0.659727207,2.937955154
01.05.01 CP3B J0196677 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.704448908,0.659727207,2.937955154
01.05.01 CP3B J0159756 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.704448908,0.658650395,2.928689871
07.46.16 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12),4,-0.704408369,0.658291457,2.925614416
05.25.43 CP1E J0121969  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 24 DATASETS(MAX 32) SYSJOB,8,-0.704329356,0.65793252,2.922545413
23  05.04.07 CP1E J0128724  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 74.4% INUSE SYSJOB,1,-0.703982297,0.657573582,2.919482843
"00.34.58 CP1D           IOS080I 4479,EE,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A003",0,-0.703086535,0.657214645,2.916426684
00.01.02 CP1C J0176300 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.702905322,0.656855707,2.913376918
02.00.01 CP1C J0044128 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.702905322,0.656855707,2.913376918
02.00.01 CP1C J0140798 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.702905322,0.656137832,2.907296479
02.00.01 CP1C J0111538 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.702905322,0.655778894,2.904265768
02.00.01 CP1C J0009435 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.702905322,0.655778894,2.904265768
02.00.01 CP1C J0189142 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.702905322,0.655778894,2.904265768
02.00.01 CP1C J0054933 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,7,-0.702905322,0.655778894,2.904265768
21.13.24 CP1F J0122972  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 78.6% INUSE SYSJOB,1,-0.702667531,0.654343144,2.892205848
01.05.04 CP1E J0193865 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.700952621,0.653984207,2.889206501
01.05.04 CP1E J0016643 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.700952621,0.653984207,2.889206501
01.05.04 CP1E J0166503 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.700952621,0.653984207,2.889206501
01.05.04 CP1E J0030506 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,7,-0.700952621,0.653984207,2.889206501
