id,sysname,hostname,firstoccurredtime,lastoccurredtime,compressedtime,summary,severity,riskratio
52657,P1,zos,2018/12/15 1:27,2018/12/15 1:27,1,"01.27.24 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.149 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52658,P1,zos,2018/12/15 1:27,2018/12/15 1:27,1,"01.27.24 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.149 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52659,P1,zos,2018/12/15 1:26,2018/12/15 1:26,2,"01.26.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52660,P1,zos,2018/12/15 1:25,2018/12/15 1:25,2,"01.25.47 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.148 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52661,P1,zos,2018/12/15 1:25,2018/12/15 1:25,2,"01.25.47 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.148 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52662,P1,zos,2018/12/15 1:25,2018/12/15 1:25,2,"01.25.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52663,P1,zos,2018/12/15 1:24,2018/12/15 1:24,2,"01.24.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52664,P1,zos,2018/12/15 1:24,2018/12/15 1:24,2,"01.24.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52665,P1,zos,2018/12/15 1:24,2018/12/15 1:24,2,"01.24.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52666,P1,zos,2018/12/15 1:24,2018/12/15 1:24,1,"01.24.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52667,P1,zos,2018/12/15 1:24,2018/12/15 1:24,2,"01.24.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52668,P1,zos,2018/12/15 1:24,2018/12/15 1:24,1,"01.24.14 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.147 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52669,P1,zos,2018/12/15 1:24,2018/12/15 1:24,1,"01.24.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52670,P1,zos,2018/12/15 1:22,2018/12/15 1:22,1,"01.22.48 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.146 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52671,P1,zos,2018/12/15 1:22,2018/12/15 1:22,1,"01.22.48 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.146 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52672,P1,zos,2018/12/15 1:22,2018/12/15 1:22,1,"01.22.48 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.146 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000 -  channel CH_HHAP.TO.SMSP_SMS -  connection 2",2,99999
52673,P1,zos,2018/12/15 1:21,2018/12/15 1:21,2,"01.21.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52674,P1,zos,2018/12/15 1:20,2018/12/15 1:20,1,"01.21.07 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.145 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52675,P1,zos,2018/12/15 1:20,2018/12/15 1:20,1,"01.21.07 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.145 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52676,P1,zos,2018/12/15 1:20,2018/12/15 1:20,1,"01.20.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52677,P1,zos,2018/12/15 1:19,2018/12/15 1:19,2,"01.19.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52678,P1,zos,2018/12/15 1:19,2018/12/15 1:19,2,"01.19.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52679,P1,zos,2018/12/15 1:19,2018/12/15 1:19,1,"01.19.28 S0092597  +CSQX209E !MQ1A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.EACQ -  connection 21.123.109.144 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52680,P1,zos,2018/12/15 1:19,2018/12/15 1:19,1,"01.19.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52681,P1,zos,2018/12/15 1:19,2018/12/15 1:19,1,"01.19.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52682,P1,zos,2018/12/15 1:19,2018/12/15 1:19,1,"01.19.28 S0093049  +CSQX209E !MQ3A CSQXRESP Connection unexpectedly terminated, channel CH_HHAP.TO.SMSP_SMS -  connection 21.123.109.144 -  (queue manager MQGA) -  TRPTYPE=TCP RC=00000000",2,99999
52683,P1,zos,2018/12/15 1:19,2018/12/15 1:19,2,"01.19.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52684,P3,zos,2018/12/15 1:19,2018/12/15 1:19,2,"01.19.14 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA)",2,99999
52685,P1,zos,2018/12/15 1:19,2018/12/15 1:19,2,"01.19.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52686,P1,zos,2018/12/15 1:16,2018/12/15 1:16,1,"01.16.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52687,P3,zos,2018/12/14 19:35,2018/12/15 1:16,120,"01.16.06 CPKD STC06616  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKDA)",2,99999
52688,P3,zos,2018/12/15 1:16,2018/12/15 1:16,1,"01.16.06 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)",2,99999
52689,P3,zos,2018/12/15 1:15,2018/12/15 1:15,1,"01.15.45 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)",2,99999
52690,P3,zos,2018/12/15 1:15,2018/12/15 1:15,1,"01.15.30 CP3C S0050593  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3CA)",2,99999
52691,P3,zos,2018/12/15 1:15,2018/12/15 1:15,2,"01.15.15 CP3A S0050586  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3AA)",2,99999
52692,P1,zos,2018/12/15 1:15,2018/12/15 1:15,1,"01.14.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52693,P1,zos,2018/12/15 1:15,2018/12/15 1:15,1,"01.15.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52694,P3,zos,2018/12/15 1:15,2018/12/15 1:15,2,"01.15.01 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA)",2,99999
52695,P1,zos,2018/12/15 1:15,2018/12/15 1:15,1,"01.14.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52696,P3,zos,2018/12/15 1:14,2018/12/15 1:14,2,"01.14.27 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)",2,99999
52697,P1,zos,2018/12/15 1:14,2018/12/15 1:14,1,"01.14.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52698,P1,zos,2018/12/15 1:14,2018/12/15 1:14,1,"01.14.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52699,P3,zos,2018/12/15 1:14,2018/12/15 1:14,2,"01.14.14 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA)",2,99999
52700,P1,zos,2018/12/15 1:14,2018/12/15 1:14,1,"01.14.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52701,P1,zos,2018/12/15 1:14,2018/12/15 1:14,2,"01.14.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52702,P1,zos,2018/12/15 1:11,2018/12/15 1:11,2,"01.11.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52704,P3,zos,2018/12/15 1:11,2018/12/15 1:11,1,"01.11.06 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)",2,99999
52705,P3,zos,2018/12/15 1:10,2018/12/15 1:10,2,"01.10.45 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)",2,99999
52706,P3,zos,2018/12/15 1:10,2018/12/15 1:10,2,"01.10.30 CP3C S0050593  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3CA)",2,99999
52707,P3,zos,2018/12/15 1:10,2018/12/15 1:10,2,"01.10.15 CP3A S0050586  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3AA)",2,99999
52708,P1,zos,2018/12/15 1:10,2018/12/15 1:10,2,"01.10.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52709,P3,zos,2018/12/15 1:09,2018/12/15 1:09,1,"01.10.01 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA)",2,99999
52710,P1,zos,2018/12/15 1:09,2018/12/15 1:09,2,"01.09.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52711,P1,zos,2018/12/15 1:09,2018/12/15 1:09,1,"01.09.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52712,P1,zos,2018/12/15 1:09,2018/12/15 1:09,2,"01.09.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52713,P1,zos,2018/12/15 1:09,2018/12/15 1:09,2,"01.09.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52714,P1,zos,2018/12/15 1:09,2018/12/15 1:09,2,"01.09.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52715,P1,zos,2018/12/15 1:09,2018/12/15 1:09,2,"01.09.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52716,P3,zos,2018/12/15 1:09,2018/12/15 1:09,1,"01.09.14 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA)",2,99999
52717,P1,zos,2018/12/15 1:06,2018/12/15 1:06,2,"01.06.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52718,P3,zos,2018/12/15 1:06,2018/12/15 1:06,1,"01.06.06 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)",2,99999
52719,P3,zos,2018/12/15 1:05,2018/12/15 1:05,2,"01.05.45 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)",2,99999
52720,P3,zos,2018/12/15 1:05,2018/12/15 1:05,2,"01.05.30 CP3C S0050593  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3CA)",2,99999
52721,P3,zos,2018/12/15 1:05,2018/12/15 1:05,1,"01.05.15 CP3A S0050586  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3AA)",2,99999
52723,P1,zos,2018/12/15 1:05,2018/12/15 1:05,2,"01.05.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52724,P3,zos,2018/12/15 1:04,2018/12/15 1:04,1,"01.05.01 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA) 16,818,000  LINES",2,99999
52725,P3,zos,2018/12/15 1:04,2018/12/15 1:04,1,"01.05.01 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA)",2,99999
52726,P1,zos,2018/12/15 1:04,2018/12/15 1:04,2,"01.04.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52727,P1,zos,2018/12/15 1:04,2018/12/15 1:04,1,"01.04.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52728,P1,zos,2018/12/15 1:04,2018/12/15 1:04,2,"01.04.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52729,P1,zos,2018/12/15 1:04,2018/12/15 1:04,2,"01.04.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52730,P1,zos,2018/12/15 1:04,2018/12/15 1:04,2,"01.04.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52731,P3,zos,2018/12/15 1:04,2018/12/15 1:04,1,"01.04.14 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA)",2,99999
52732,P1,zos,2018/12/15 1:04,2018/12/15 1:04,2,"01.04.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52733,P3,zos,2018/12/15 1:02,2018/12/15 1:02,1,"01.02.15 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)",2,99999
52734,P3,zos,2018/12/15 1:02,2018/12/15 1:02,1,"01.02.15 CP3A S0050586  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3AA)",2,99999
52735,P3,zos,2018/12/15 1:02,2018/12/15 1:02,1,"01.02.15 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)",2,99999
52736,P3,zos,2018/12/15 1:02,2018/12/15 1:02,1,"01.02.15 CPKC STC07526  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKCA) Disabled (CP3CA)",2,99999
52737,P3,zos,2018/12/15 1:02,2018/12/15 1:02,1,"01.02.15 CP3B S0050584  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3BA)",2,99999
52738,P1,zos,2018/12/15 1:02,2018/12/15 1:02,1,"01.02.00 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52739,P1,zos,2018/12/15 1:02,2018/12/15 1:02,1,"01.02.00 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52740,P1,zos,2018/12/15 1:01,2018/12/15 1:01,1,"01.02.01 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52741,P1,zos,2018/12/15 1:01,2018/12/15 1:01,1,"01.01.59 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52742,P1,zos,2018/12/15 1:01,2018/12/15 1:01,1,"01.02.00 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52743,P1,zos,2018/12/15 1:01,2018/12/15 1:01,1,"01.02.00 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52744,P1,zos,2018/12/15 1:01,2018/12/15 1:01,1,"01.02.00 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52745,P3,zos,2018/12/15 1:01,2018/12/15 1:01,1,"01.01.44 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)",2,99999
52746,P1,zos,2018/12/15 1:01,2018/12/15 1:01,2,"01.01.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52747,P3,zos,2018/12/15 1:01,2018/12/15 1:01,1,"01.01.06 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA) disabled (CPKDA)",2,99999
52748,P3,zos,2018/12/15 1:00,2018/12/15 1:00,1,"01.00.54 CPKD STC06616  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKDA)",2,99999
52749,P1,zos,2018/12/15 1:00,2018/12/15 1:00,1,"01.00.47 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52750,P3,zos,2018/12/15 1:00,2018/12/15 1:00,1,"01.00.45 CP3D S0050594  GEO101E Mirroring status is not OK, FREEZE Disabled (CP3DA)",2,99999
52751,P1,zos,2018/12/15 1:00,2018/12/15 1:00,2,"01.00.14 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52752,P1,zos,2018/12/15 1:00,2018/12/15 1:00,2,"01.00.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52755,P1,zos,2018/12/15 2:25,2018/12/15 2:25,2,"02.25.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52756,P1,zos,2018/12/15 2:24,2018/12/15 2:24,2,"02.24.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52757,P1,zos,2018/12/15 2:24,2018/12/15 2:24,1,"02.24.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52758,P1,zos,2018/12/14 19:32,2018/12/15 2:24,153,"02.24.28 STC07433  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
52759,P1,zos,2018/12/15 2:24,2018/12/15 2:24,2,"02.24.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52760,P1,zos,2018/12/15 2:24,2018/12/15 2:24,2,"02.24.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52761,P1,zos,2018/12/15 2:24,2018/12/15 2:24,1,"02.24.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52762,P1,zos,2018/12/15 2:24,2018/12/15 2:24,2,"02.24.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52763,P1,zos,2018/12/15 2:21,2018/12/15 2:21,2,"02.21.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52764,P1,zos,2018/12/15 2:21,2018/12/15 2:21,1,"02.21.17 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52765,P1,zos,2018/12/15 2:20,2018/12/15 2:20,2,"02.20.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52766,P1,zos,2018/12/15 2:19,2018/12/15 2:19,2,"02.19.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52767,P1,zos,2018/12/15 2:19,2018/12/15 2:19,2,"02.19.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52768,P1,zos,2018/12/15 2:19,2018/12/15 2:19,2,"02.19.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52769,P1,zos,2018/12/15 2:19,2018/12/15 2:19,1,"02.19.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52770,P1,zos,2018/12/15 2:19,2018/12/15 2:19,2,"02.19.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52771,P1,zos,2018/12/15 2:19,2018/12/15 2:19,2,"02.19.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52772,P1,zos,2018/12/15 2:16,2018/12/15 2:16,2,"02.16.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52773,P1,zos,2018/12/15 2:15,2018/12/15 2:15,2,"02.15.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52774,P1,zos,2018/12/15 2:14,2018/12/15 2:14,2,"02.14.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52775,P1,zos,2018/12/15 2:14,2018/12/15 2:14,2,"02.14.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52776,P1,zos,2018/12/15 2:14,2018/12/15 2:14,2,"02.14.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52777,P1,zos,2018/12/15 2:14,2018/12/15 2:14,2,"02.14.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52778,P1,zos,2018/12/15 2:14,2018/12/15 2:14,2,"02.14.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52779,P1,zos,2018/12/15 2:14,2018/12/15 2:14,2,"02.14.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52780,P1,zos,2018/12/15 2:11,2018/12/15 2:11,2,"02.11.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52781,P1,zos,2018/12/15 2:10,2018/12/15 2:10,2,"02.11.00 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52782,P1,zos,2018/12/15 2:10,2018/12/15 2:10,2,"02.10.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52783,P1,zos,2018/12/15 2:09,2018/12/15 2:09,2,"02.09.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52784,P1,zos,2018/12/15 2:09,2018/12/15 2:09,2,"02.09.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52785,P1,zos,2018/12/15 2:09,2018/12/15 2:09,2,"02.09.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52786,P1,zos,2018/12/15 2:09,2018/12/15 2:09,2,"02.09.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52787,P1,zos,2018/12/15 2:09,2018/12/15 2:09,2,"02.09.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52788,P1,zos,2018/12/15 2:09,2018/12/15 2:09,1,"02.09.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52789,P1,zos,2018/12/15 2:06,2018/12/15 2:06,1,"02.06.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52790,P1,zos,2018/12/15 2:05,2018/12/15 2:05,1,"02.05.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
52791,P1,zos,2018/12/15 2:04,2018/12/15 2:04,2,"02.04.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
52792,P1,zos,2018/12/15 2:04,2018/12/15 2:04,2,"02.04.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
52793,P1,zos,2018/12/15 2:04,2018/12/15 2:04,2,"02.04.28 STC07433  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
52794,P1,zos,2018/12/15 2:04,2018/12/15 2:04,2,"02.04.25 S0093063  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
52795,P1,zos,2018/12/15 2:04,2018/12/15 2:04,2,"02.04.16 S0092182  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
52796,P1,zos,2018/12/15 2:04,2018/12/15 2:04,2,"02.04.10 S0092612  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
52797,P1,zos,2018/12/15 2:02,2018/12/15 2:02,1,"02.01.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
52799,P3,zos,2018/12/15 3:27,2018/12/15 3:27,2,03.28.06 CP3C S0048685  BZTPJSTRCS0 SEV=WAR ALL Jobname: EDGJSLU3 (CondCode > 4) OR (Abend Code <> '')         带库管理软件地址空间及批量备份作业返回码监控,2,99999
52861,P2,zos,2018/12/15 8:06,2018/12/15 8:06,2,08.06.30 CP2D S0007542  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1,99999
52882,P1,zos,2018/12/16 0:31,2018/12/16 0:45,13,00.46.09 S0093434  +CSQX599E !QWP1 CSQXRCTL Channel SWIFTI.SWIFTLNK.CHL ended abnormally,3,99999
52883,P3,zos,2018/12/16 0:33,2018/12/16 0:35,2,00.34.56 CP3C S0048456  +CSQX599E !QP1S CSQXRCTL Channel SWIFTI.BPS.CHL ended abnormally,3,99999
52884,P3,zos,2018/12/16 0:33,2018/12/16 0:33,1,"00.33.29 CP3C S0048456  +CSQX209E !QP1S CSQXRCTL Connection unexpectedly terminated, channel SWIFTI.BPS.CHL -  connection 21.13.69.121 -  (queue manager QMSBPS_GW) -  TRPTYPE=TCP RC=00000000",2,99999
52885,P1,zos,2018/12/16 0:31,2018/12/16 0:31,1,"00.31.43 S0093045  +CSQX209E !QWP2 CSQXRCTL Connection unexpectedly terminated, channel SWIFTI.SWIFTLNK.CHL -  connection 21.13.69.121 -  (queue manager QMSBPS_GW) -  TRPTYPE=TCP RC=00000000",2,99999
52886,P1,zos,2018/12/16 0:01,2018/12/16 0:01,1,"00.01.22 S0093045  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, connection 11.3.2.5 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",2,99999
52887,P1,zos,2018/12/16 1:00,2018/12/16 1:41,6,01.41.32 S0093400  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 12 CHECKPOINTS - CORRELATION NAME = DELMWH01 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D56227EBDF4F = 86287 -           PLAN N,1,99999
52895,P1,zos,2018/12/16 1:00,2018/12/16 2:41,10,02.41.39 S0093400  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 12 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D5623790861B = 87582 -           PLAN N,1,99999
52896,P1,zos,2018/12/16 2:35,2018/12/16 2:35,4,02.36.04 S0093003  BQAPPQDEPS0 SEV=WAR QWP2 NamedQueue: GUPP.SWIFTI.SEND.RECVQ CURRENT DEPTH:2001 (CurrentDepth >= 2000),1,99999
52899,P3,zos,2018/12/16 3:33,2018/12/16 3:33,2,03.34.01 CP3C S0048685  BZTPJSTRCS0 SEV=WAR ALL Jobname: EDGJSLU3 (CondCode > 4) OR (Abend Code <> '')         带库管理软件地址空间及批量备份作业返回码监控,2,99999
